No,Current distance,Vr Ori SSM,Speed,Mode SSM ori,Mode Collab,x,y,z,rx,ry,rz
4940,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4941,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4942,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4943,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4944,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4945,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4946,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4947,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4948,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4949,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4950,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4951,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4952,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4953,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4954,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4955,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4956,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4957,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4958,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4959,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4960,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4961,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4962,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4963,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4964,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4965,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4966,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4967,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4968,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4969,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4970,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4971,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4972,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4973,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4974,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4975,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4976,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4977,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4978,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4979,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4980,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4981,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4982,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4983,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4984,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4985,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4986,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4987,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4988,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4989,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4990,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4991,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4992,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4993,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4994,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4995,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4996,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4997,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4998,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
4999,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5000,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5001,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5002,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5003,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5004,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5005,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5006,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5007,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5008,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5009,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5010,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5011,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5012,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5013,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5014,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5015,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5016,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5017,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5018,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5019,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5020,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5021,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5022,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5023,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5024,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5025,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5026,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5027,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5028,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5029,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5030,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5031,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5032,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5033,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5034,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5035,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5036,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5037,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5038,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5039,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5040,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5041,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5042,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5043,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5044,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5045,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5046,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5047,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5048,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5049,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5050,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5051,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5052,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5053,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5054,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5055,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5056,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5057,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5058,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5059,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5060,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5061,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5062,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5063,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5064,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5065,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5066,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5067,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5068,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5069,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5070,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5071,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5072,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5073,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5074,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5075,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5076,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5077,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5078,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5079,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5080,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5081,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5082,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5083,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5084,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5085,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5086,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5087,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5088,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5089,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5090,1320.72,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5091,1360.59,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5092,1360.59,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5093,1360.59,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5094,1360.59,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5095,1360.59,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5096,1360.59,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5097,1360.59,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5098,1360.59,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5099,1360.59,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5100,1360.59,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5101,1360.59,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5102,1360.59,200,750,1,1,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5103,1144.02,0,750,3,4,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5104,1182.1,0,750,2,3,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5105,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5106,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5107,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5108,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5109,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5110,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5111,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5112,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5113,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5114,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5115,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5116,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5117,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5118,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5119,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5120,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5121,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5122,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5123,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5124,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5125,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5126,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5127,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5128,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5129,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5130,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5131,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5132,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5133,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5134,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5135,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5136,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5137,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5138,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5139,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5140,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5141,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5142,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5143,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5144,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5145,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5146,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5147,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5148,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5149,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5150,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5151,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5152,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5153,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5154,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5155,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5156,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5157,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5158,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5159,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5160,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5161,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5162,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5163,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5164,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5165,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5166,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5167,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5168,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5169,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5170,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5171,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5172,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5173,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5174,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5175,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5176,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5177,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5178,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5179,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5180,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5181,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5182,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5183,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5184,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5185,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5186,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5187,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5188,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5189,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5190,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5191,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5192,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5193,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5194,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5195,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5196,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5197,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5198,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5199,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5200,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5201,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5202,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5203,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5204,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5205,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5206,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5207,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5208,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5209,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5210,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5211,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5212,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5213,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5214,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5215,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5216,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5217,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5218,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5219,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5220,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5221,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5222,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5223,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5224,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5225,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5226,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5227,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5228,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5229,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5230,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5231,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5232,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5233,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5234,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5235,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5236,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5237,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5238,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5239,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
5240,1249.5,100,500,2,2,465.905,-96.218,345.863,-179.4011,-2.8383,10.0915
